entry_type,meta_layer,issuer,issuer_type,governance_layer,geographic_scope,status,mandate,sector_applicability,standard_id,name_full,name_short,year_published,year_first,domain,sub_domain,sigma_id,why_it_matters,key_outputs,official_url,data_source,notes
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7776,IETF Anti-Harassment Procedures,RFC 7776,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7776-2016,Core internet protocol standard,RFC 7776,https://www.rfc-editor.org/rfc/rfc7776.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7777,Advertising Node Administrative Tags in OSPF,RFC 7777,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7777-2016,Core internet protocol standard,RFC 7777,https://www.rfc-editor.org/rfc/rfc7777.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7778,Mobile Communication Congestion Exposure Scenario,RFC 7778,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7778-2016,Core internet protocol standard,RFC 7778,https://www.rfc-editor.org/rfc/rfc7778.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7779,Directional Airtime Metric Based on Packet Sequence Numbers for Optimized Link State Routing Version 2 (OLSRv2),RFC 7779,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7779-2016,Core internet protocol standard,RFC 7779,https://www.rfc-editor.org/rfc/rfc7779.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7780,"Transparent Interconnection of Lots of Links (TRILL): Clarifications, Corrections, and Updates",RFC 7780,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7780-2016,Core internet protocol standard,RFC 7780,https://www.rfc-editor.org/rfc/rfc7780.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7781,Transparent Interconnection of Lots of Links (TRILL): Pseudo-Nickname for Active-Active Access,RFC 7781,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7781-2016,Core internet protocol standard,RFC 7781,https://www.rfc-editor.org/rfc/rfc7781.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7782,Transparent Interconnection of Lots of Links (TRILL) Active-Active Edge Using Multiple MAC Attachments,RFC 7782,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7782-2016,Core internet protocol standard,RFC 7782,https://www.rfc-editor.org/rfc/rfc7782.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7783,Coordinated Multicast Trees (CMT) for Transparent Interconnection of Lots of Links (TRILL),RFC 7783,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7783-2016,Core internet protocol standard,RFC 7783,https://www.rfc-editor.org/rfc/rfc7783.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7784,"Transparent Interconnection of Lots of Links (TRILL) Operations, Administration, and Maintenance (OAM) MIB",RFC 7784,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7784-2016,Core internet protocol standard,RFC 7784,https://www.rfc-editor.org/rfc/rfc7784.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7785,Recommendations for Prefix Binding in the Context of Softwire Dual-Stack Lite,RFC 7785,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7785-2016,Core internet protocol standard,RFC 7785,https://www.rfc-editor.org/rfc/rfc7785.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7786,TCP Modifications for Congestion Exposure (ConEx),RFC 7786,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7786-2016,Core internet protocol standard,RFC 7786,https://www.rfc-editor.org/rfc/rfc7786.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7787,Distributed Node Consensus Protocol,RFC 7787,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7787-2016,Core internet protocol standard,RFC 7787,https://www.rfc-editor.org/rfc/rfc7787.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7788,Home Networking Control Protocol,RFC 7788,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7788-2016,Core internet protocol standard,RFC 7788,https://www.rfc-editor.org/rfc/rfc7788.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7789,Impact of BGP Filtering on Inter-Domain Routing Policies,RFC 7789,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7789-2016,Core internet protocol standard,RFC 7789,https://www.rfc-editor.org/rfc/rfc7789.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7790,"Mapping Characters for Classes of the Preparation, Enforcement, and Comparison of Internationalized Strings (PRECIS)",RFC 7790,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7790-2016,Core internet protocol standard,RFC 7790,https://www.rfc-editor.org/rfc/rfc7790.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7791,Cloning the IKE Security Association in the Internet Key Exchange Protocol Version 2 (IKEv2),RFC 7791,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7791-2016,Core internet protocol standard,RFC 7791,https://www.rfc-editor.org/rfc/rfc7791.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7792,RSVP-TE Signaling Extensions in Support of Flexi-Grid Dense Wavelength Division Multiplexing (DWDM) Networks,RFC 7792,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7792-2016,Core internet protocol standard,RFC 7792,https://www.rfc-editor.org/rfc/rfc7792.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7793,Adding 100.64.0.0/10 Prefixes to the IPv4 Locally-Served DNS Zones Registry,RFC 7793,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7793-2016,Core internet protocol standard,RFC 7793,https://www.rfc-editor.org/rfc/rfc7793.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7794,IS-IS Prefix Attributes for Extended IPv4 and IPv6 Reachability,RFC 7794,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7794-2016,Core internet protocol standard,RFC 7794,https://www.rfc-editor.org/rfc/rfc7794.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7795,Pseudowire Redundancy on the Switching Provider Edge (S-PE),RFC 7795,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7795-2016,Core internet protocol standard,RFC 7795,https://www.rfc-editor.org/rfc/rfc7795.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7796,Ethernet-Tree (E-Tree) Support in Virtual Private LAN Service (VPLS),RFC 7796,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7796-2016,Core internet protocol standard,RFC 7796,https://www.rfc-editor.org/rfc/rfc7796.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7797,JSON Web Signature (JWS) Unencoded Payload Option,RFC 7797,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7797-2016,Core internet protocol standard,RFC 7797,https://www.rfc-editor.org/rfc/rfc7797.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7798,RTP Payload Format for High Efficiency Video Coding (HEVC),RFC 7798,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7798-2016,Core internet protocol standard,RFC 7798,https://www.rfc-editor.org/rfc/rfc7798.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7799,Active and Passive Metrics and Methods (with Hybrid Types In-Between),RFC 7799,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7799-2016,Core internet protocol standard,RFC 7799,https://www.rfc-editor.org/rfc/rfc7799.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7800,Proof-of-Possession Key Semantics for JSON Web Tokens (JWTs),RFC 7800,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7800-2016,Core internet protocol standard,RFC 7800,https://www.rfc-editor.org/rfc/rfc7800.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7801,"GOST R 34.12-2015: Block Cipher ""Kuznyechik""",RFC 7801,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7801-2016,Core internet protocol standard,RFC 7801,https://www.rfc-editor.org/rfc/rfc7801.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7802,A Pseudo-Random Function (PRF) for the Kerberos V Generic Security Service Application Program Interface (GSS-API) Mechanism,RFC 7802,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7802-2016,Core internet protocol standard,RFC 7802,https://www.rfc-editor.org/rfc/rfc7802.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7803,Changing the Registration Policy for the NETCONF Capability URNs Registry,RFC 7803,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7803-2016,Core internet protocol standard,RFC 7803,https://www.rfc-editor.org/rfc/rfc7803.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7804,Salted Challenge Response HTTP Authentication Mechanism,RFC 7804,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7804-2016,Core internet protocol standard,RFC 7804,https://www.rfc-editor.org/rfc/rfc7804.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7805,Moving Outdated TCP Extensions and TCP-Related Documents to Historic or Informational Status,RFC 7805,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7805-2016,Core internet protocol standard,RFC 7805,https://www.rfc-editor.org/rfc/rfc7805.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7806,"On Queuing, Marking, and Dropping",RFC 7806,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7806-2016,Core internet protocol standard,RFC 7806,https://www.rfc-editor.org/rfc/rfc7806.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7807,Problem Details for HTTP APIs,RFC 7807,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7807-2016,Core internet protocol standard,RFC 7807,https://www.rfc-editor.org/rfc/rfc7807.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7808,Time Zone Data Distribution Service,RFC 7808,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7808-2016,Core internet protocol standard,RFC 7808,https://www.rfc-editor.org/rfc/rfc7808.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7809,Calendaring Extensions to WebDAV (CalDAV): Time Zones by Reference,RFC 7809,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7809-2016,Core internet protocol standard,RFC 7809,https://www.rfc-editor.org/rfc/rfc7809.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7810,IS-IS Traffic Engineering (TE) Metric Extensions,RFC 7810,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7810-2016,Core internet protocol standard,RFC 7810,https://www.rfc-editor.org/rfc/rfc7810.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7811,An Algorithm for Computing IP/LDP Fast Reroute Using Maximally Redundant Trees (MRT-FRR),RFC 7811,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7811-2016,Core internet protocol standard,RFC 7811,https://www.rfc-editor.org/rfc/rfc7811.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7812,An Architecture for IP/LDP Fast Reroute Using Maximally Redundant Trees (MRT-FRR),RFC 7812,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7812-2016,Core internet protocol standard,RFC 7812,https://www.rfc-editor.org/rfc/rfc7812.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7813,IS-IS Path Control and Reservation,RFC 7813,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7813-2016,Core internet protocol standard,RFC 7813,https://www.rfc-editor.org/rfc/rfc7813.html,IETF RFC Editor,
